Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1709726741950211,000003A2,false,Rx,0,8,20,00,28,A4,03,FF,00,50,
-1709726741949955,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741850031,0000039F,false,Rx,0,8,33,00,00,00,00,00,2A,19,
-1709726741849818,000003A2,false,Rx,0,8,20,00,28,A8,03,FF,00,5C,
-1709726741849562,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741749894,0000039F,false,Rx,0,8,33,00,00,00,00,00,2B,18,
-1709726741749638,000003A2,false,Rx,0,8,20,00,28,AC,03,FF,00,58,
-1709726741749382,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741649501,0000039F,false,Rx,0,8,33,00,00,00,00,00,2C,1F,
-1709726741649245,000003A2,false,Rx,0,8,20,00,28,B0,03,FF,00,44,
-1709726741648989,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741549236,0000039F,false,Rx,0,8,33,00,00,00,00,00,2D,1E,
-1709726741548980,000003A2,false,Rx,0,8,20,00,28,B4,03,FF,00,40,
-1709726741548766,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741449056,0000039F,false,Rx,0,8,33,00,00,00,00,00,2E,1D,
-1709726741448843,000003A2,false,Rx,0,8,20,00,28,B8,03,FF,00,4C,
-1709726741448587,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741418849,0000070E,false,Rx,0,7,2F,FF,1F,C5,96,2F,05,00,
-1709726741348620,0000039F,false,Rx,0,8,33,00,00,00,00,00,2F,1C,
-1709726741348364,000003A2,false,Rx,0,8,20,00,28,BC,03,FF,00,48,
-1709726741348151,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741248313,0000039F,false,Rx,0,8,33,00,00,00,00,00,20,13,
-1709726741248057,000003A2,false,Rx,0,8,20,00,28,80,03,FF,00,74,
-1709726741247801,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741148005,0000039F,false,Rx,0,8,33,00,00,00,00,00,21,12,
-1709726741147791,000003A2,false,Rx,0,8,20,00,28,84,03,FF,00,70,
-1709726741147535,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726741047779,0000039F,false,Rx,0,8,33,00,00,00,00,00,22,11,
-1709726741047566,000003A2,false,Rx,0,8,20,00,28,88,03,FF,00,7C,
-1709726741047310,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740947386,0000039F,false,Rx,0,8,33,00,00,00,00,00,23,10,
-1709726740947130,000003A2,false,Rx,0,8,20,00,28,8C,03,FF,00,78,
-1709726740946874,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740847249,0000039F,false,Rx,0,8,33,00,00,00,00,00,24,17,
-1709726740846993,000003A2,false,Rx,0,8,20,00,28,90,03,FF,00,64,
-1709726740846737,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740746941,0000039F,false,Rx,0,8,33,00,00,00,00,00,25,16,
-1709726740746685,000003A2,false,Rx,0,8,20,00,28,94,03,FF,00,60,
-1709726740746429,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740646548,0000039F,false,Rx,0,8,33,00,00,00,00,00,26,15,
-1709726740646292,000003A2,false,Rx,0,8,20,00,28,98,03,FF,00,6C,
-1709726740646036,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740546368,0000039F,false,Rx,0,8,33,00,00,00,00,00,27,14,
-1709726740546112,000003A2,false,Rx,0,8,20,00,28,9C,03,FF,00,68,
-1709726740545856,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740445804,0000039F,false,Rx,0,8,33,00,00,00,00,00,28,1B,
-1709726740445548,000003A2,false,Rx,0,8,20,00,28,A0,03,FF,00,54,
-1709726740445292,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740405997,0000070E,false,Rx,0,7,2F,FF,1D,65,01,AF,02,00,
-1709726740345582,0000039F,false,Rx,0,8,33,00,00,00,00,00,29,1A,
-1709726740345326,000003A2,false,Rx,0,8,20,00,28,A4,03,FF,00,50,
-1709726740345070,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740245445,0000039F,false,Rx,0,8,33,00,00,00,00,00,2A,19,
-1709726740245189,000003A2,false,Rx,0,8,20,00,28,A8,03,FF,00,5C,
-1709726740244933,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740145222,0000039F,false,Rx,0,8,33,00,00,00,00,00,2B,18,
-1709726740144966,000003A2,false,Rx,0,8,20,00,28,AC,03,FF,00,58,
-1709726740144753,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726740044714,0000039F,false,Rx,0,8,33,00,00,00,00,00,2C,1F,
-1709726740044458,000003A2,false,Rx,0,8,20,00,28,B0,03,FF,00,44,
-1709726740044202,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739944449,0000039F,false,Rx,0,8,33,00,00,00,00,00,2D,1E,
-1709726739944193,000003A2,false,Rx,0,8,20,00,28,B4,03,FF,00,40,
-1709726739943937,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739843885,0000039F,false,Rx,0,8,33,00,00,00,00,00,2E,1D,
-1709726739843672,000003A2,false,Rx,0,8,20,00,28,B8,03,FF,00,4C,
-1709726739843416,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739743833,0000039F,false,Rx,0,8,33,00,00,00,00,00,2F,1C,
-1709726739743577,000003A2,false,Rx,0,8,20,00,28,BC,03,FF,00,48,
-1709726739743364,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739643440,0000039F,false,Rx,0,8,33,00,00,00,00,00,20,13,
-1709726739643184,000003A2,false,Rx,0,8,20,00,28,80,03,FF,00,74,
-1709726739642928,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739543346,0000039F,false,Rx,0,8,33,00,00,00,00,00,21,12,
-1709726739543090,000003A2,false,Rx,0,8,20,00,28,84,03,FF,00,70,
-1709726739542834,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739442825,0000039F,false,Rx,0,8,33,00,00,00,00,00,22,11,
-1709726739442569,000003A2,false,Rx,0,8,20,00,28,88,03,FF,00,7C,
-1709726739442313,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739342645,0000039F,false,Rx,0,8,33,00,00,00,00,00,23,10,
-1709726739342389,000003A2,false,Rx,0,8,20,00,28,8C,03,FF,00,78,
-1709726739342133,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739242209,0000039F,false,Rx,0,8,33,00,00,00,00,00,24,17,
-1709726739241953,000003A2,false,Rx,0,8,20,00,28,90,03,FF,00,64,
-1709726739241697,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739142072,0000039F,false,Rx,0,8,33,00,00,00,00,00,25,16,
-1709726739141816,000003A2,false,Rx,0,8,20,00,28,94,03,FF,00,60,
-1709726739141560,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726739041864,0000039F,false,Rx,0,8,33,00,00,00,00,00,26,15,
-1709726739041651,000003A2,false,Rx,0,8,20,00,28,98,03,FF,00,6C,
-1709726739041395,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738941557,0000039F,false,Rx,0,8,33,00,00,00,00,00,27,14,
-1709726738941301,000003A2,false,Rx,0,8,20,00,28,9C,03,FF,00,68,
-1709726738941045,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738841249,0000039F,false,Rx,0,8,33,00,00,00,00,00,28,1B,
-1709726738840993,000003A2,false,Rx,0,8,20,00,28,A0,03,FF,00,54,
-1709726738840737,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738740941,0000039F,false,Rx,0,8,33,00,00,00,00,00,29,1A,
-1709726738740685,000003A2,false,Rx,0,8,20,00,28,A4,03,FF,00,50,
-1709726738740429,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738640505,0000039F,false,Rx,0,8,33,00,00,00,00,00,2A,19,
-1709726738640249,000003A2,false,Rx,0,8,20,00,28,A8,03,FF,00,5C,
-1709726738639993,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738540325,0000039F,false,Rx,0,8,33,00,00,00,00,00,2B,18,
-1709726738540112,000003A2,false,Rx,0,8,20,00,28,AC,03,FF,00,58,
-1709726738539856,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738439932,0000039F,false,Rx,0,8,33,00,00,00,00,00,2C,1F,
-1709726738439676,000003A2,false,Rx,0,8,20,00,28,B0,03,FF,00,44,
-1709726738439463,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738339667,0000039F,false,Rx,0,8,33,00,00,00,00,00,2D,1E,
-1709726738339411,000003A2,false,Rx,0,8,20,00,28,B4,03,FF,00,40,
-1709726738339155,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738239402,0000039F,false,Rx,0,8,33,00,00,00,00,00,2E,1D,
-1709726738239146,000003A2,false,Rx,0,8,20,00,28,B8,03,FF,00,4C,
-1709726738238890,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738138966,0000039F,false,Rx,0,8,33,00,00,00,00,00,2F,1C,
-1709726738138710,000003A2,false,Rx,0,8,20,00,28,BC,03,FF,00,48,
-1709726738138454,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726738038757,0000039F,false,Rx,0,8,33,00,00,00,00,00,20,13,
-1709726738038501,000003A2,false,Rx,0,8,20,00,28,80,03,FF,00,74,
-1709726738038245,000003A4,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1709726737938534,0000039F,false,Rx,0,8,33,00,00,00,00,00,21,12,
